userid,inherent_interest
1448,3.679611650485437
1449,3.5
1450,4.6
1451,4.411764705882353
1452,4.450980392156863
1453,3.977777777777778
1454,4.571428571428571
1455,4.666666666666667
1456,4.0
1457,3.8688524590163933
1458,4.266666666666667
1459,4.166666666666667
1460,4.2317073170731705
1461,4.083333333333333
1462,4.0864864864864865
1463,4.55
1464,4.333333333333333
1465,4.0
1466,4.362745098039215
1467,4.36
1468,4.388888888888889
1469,4.095238095238095
1470,4.2631578947368425
1471,3.8461538461538463
1472,4.851851851851852
1473,4.733333333333333
1474,4.4
1475,3.9285714285714284
1476,3.5671641791044775
1477,4.260869565217392
1478,4.230769230769231
1479,3.8951612903225805
1480,4.0
1481,3.4565217391304346
1482,4.298969072164948
1483,4.536585365853658
1484,3.111111111111111
1485,4.166666666666667
1486,4.65
1487,3.75
1488,4.136363636363637
1489,4.666666666666667
1490,4.375
1491,4.125
1492,4.0
1493,3.6666666666666665
1494,4.504587155963303
1495,4.08
1496,3.9574468085106385
1497,4.142276422764228
1498,4.555555555555555
1499,4.878787878787879
1500,4.2105263157894735
1501,3.826923076923077
1502,4.098360655737705
1503,4.0625
1504,4.0
1505,4.5
1506,4.0
1507,4.011363636363637
1508,4.769230769230769
1509,3.409090909090909
1510,4.5
1511,4.391304347826087
1512,3.2
1513,3.6923076923076925
1514,4.068181818181818
1515,4.0
1516,4.1521739130434785
1517,4.116279069767442
1518,3.923076923076923
1519,3.83125
1520,4.205882352941177
1521,4.1
1522,4.030674846625767
1523,4.25
1524,3.8333333333333335
1525,4.083333333333333
1526,4.857142857142857
1527,4.6
1528,4.114285714285714
1529,4.0246913580246915
1530,3.076923076923077
1531,3.857142857142857
1532,4.84
1533,4.571428571428571
1534,4.285714285714286
1535,4.2
1536,4.363636363636363
1537,4.181818181818182
1538,3.8518518518518516
1539,4.0
1540,4.142857142857143
1541,4.916666666666667
1542,3.377049180327869
1543,4.083333333333333
1544,4.888888888888889
1545,4.3076923076923075
1546,4.666666666666667
1547,4.427777777777778
1548,4.189655172413793
1549,4.428571428571429
1550,4.209302325581396
1551,4.287878787878788
1552,4.857142857142857
1553,4.333333333333333
1554,4.016260162601626
1555,4.071428571428571
1556,3.375
1557,4.866666666666666
1558,4.8
1559,4.333333333333333
1560,4.117647058823529
1561,4.459183673469388
1562,4.425
1563,4.835820895522388
1564,4.166666666666667
1565,4.285714285714286
1566,4.518518518518518
1567,3.857142857142857
1568,4.1773584905660375
1569,3.857142857142857
1570,3.3448275862068964
1571,4.285714285714286
1572,4.454545454545454
1573,4.333333333333333
1574,4.777777777777778
1575,4.5125
1576,4.0
1577,3.9
1578,4.166666666666667
1579,3.7142857142857144
1580,4.074074074074074
1581,4.421052631578948
1582,4.769230769230769
1583,3.9705882352941178
1584,4.3125
1585,4.444444444444445
1586,4.035714285714286
1587,3.86046511627907
1588,4.310344827586207
1589,3.923076923076923
1590,4.333333333333333
1591,4.055555555555555
1592,4.454545454545454
1593,4.142857142857143
1594,3.4
1595,4.608695652173913
1596,4.137931034482759
1597,3.7586206896551726
1598,3.975
1599,4.619047619047619
1600,4.042857142857143
1601,4.2
1602,4.111111111111111
1603,4.90625
1604,3.727272727272727
1605,3.4878048780487805
1606,4.571428571428571
1607,4.5
1608,4.444444444444445
1609,4.615384615384615
1610,4.733333333333333
1611,4.866666666666666
1612,4.615384615384615
1613,4.333333333333333
1614,4.214285714285714
1615,3.7222222222222223
1616,4.166666666666667
1617,3.8
1618,4.6
1619,4.601990049751244
1620,4.2894736842105265
1621,3.9523809523809526
1622,3.282051282051282
1623,3.88
1624,3.9
1625,4.0588235294117645
1626,3.986111111111111
1627,3.6363636363636362
1628,3.9473684210526314
1629,4.084745762711864
1630,4.1891891891891895
1631,4.25
1632,4.461538461538462
1633,4.107142857142857
1634,4.7
1635,3.909090909090909
1636,3.9655172413793105
1637,3.764705882352941
1638,4.241379310344827
1639,4.645161290322581
1640,3.857142857142857
1641,4.454545454545454
1642,3.9166666666666665
1643,4.044444444444444
1644,3.81
1645,4.318181818181818
1646,4.538461538461538
1647,4.5
1648,4.2
1649,4.409090909090909
1650,4.0588235294117645
1651,4.0
1652,4.235294117647059
1653,4.3478260869565215
1654,4.666666666666667
1655,4.319148936170213
1656,4.176470588235294
1657,4.481481481481482
1658,4.071428571428571
1659,4.153846153846154
1660,4.153846153846154
1661,4.7272727272727275
1662,4.2894736842105265
1663,4.828096118299445
1664,4.21875
1665,4.0
1666,4.523809523809524
1667,4.3125
1668,4.411764705882353
1669,4.351351351351352
1670,4.5423728813559325
1671,3.933333333333333
1672,4.064516129032258
1673,4.1
1674,4.352941176470588
1675,3.52
1676,4.166666666666667
1677,4.375
1678,3.8
1679,4.485714285714286
1680,3.8461538461538463
1681,4.076923076923077
1682,4.555555555555555
1683,3.4603174603174605
1684,4.769230769230769
1685,3.5555555555555554
1686,4.203703703703703
1687,3.9285714285714284
1688,4.75
1689,4.456521739130435
1690,3.789473684210526
1691,4.478260869565218
1692,3.7142857142857144
1693,4.19672131147541
1694,3.894230769230769
1695,3.3536585365853657
1696,4.0
1697,4.230769230769231
1698,4.454545454545454
1699,4.153846153846154
1700,3.9545454545454546
1701,4.615384615384615
1702,4.0
1703,4.193548387096774
1704,4.454545454545454
1705,4.3
1706,4.166666666666667
1707,4.684210526315789
1708,4.454545454545454
1709,4.379310344827586
1710,3.5454545454545454
1711,3.802469135802469
1712,4.133333333333334
1713,3.5736434108527133
1714,4.234375
1715,4.4
1716,4.043478260869565
1717,3.575
1718,3.891304347826087
1719,4.552941176470588
1720,4.16
1721,3.6545454545454548
1722,4.277777777777778
1723,3.91044776119403
1724,4.5
1725,4.384615384615385
1726,4.30716723549488
1727,4.530612244897959
1728,4.515873015873016
1729,4.5813953488372094
1730,3.6666666666666665
1731,4.866666666666666
1732,3.9771863117870723
1733,4.4375
1734,4.0
1735,4.7272727272727275
1736,4.234375
1737,4.117647058823529
1738,4.818181818181818
1739,3.7427385892116183
1740,5.0
1741,4.52
1742,4.518518518518518
1743,4.096774193548387
1744,3.933333333333333
1745,4.066666666666666
1746,4.0
1747,4.392857142857143
1748,4.75
1749,4.666666666666667
1750,4.066666666666666
1751,3.772727272727273
1752,4.666666666666667
1753,4.583333333333333
1754,3.5
1755,4.2631578947368425
1756,3.6857142857142855
1757,4.26
1758,4.218181818181818
1759,4.506849315068493
1760,3.4166666666666665
1761,4.875
1762,4.615384615384615
1763,3.7142857142857144
1764,4.529411764705882
1765,4.266666666666667
1766,4.366666666666666
1767,3.5
1768,4.212121212121212
1769,4.6
1770,4.555555555555555
1771,4.709090909090909
1772,4.714285714285714
1773,3.409090909090909
1774,4.2
1775,3.7142857142857144
1776,4.0
1777,4.333333333333333
1778,3.5714285714285716
1779,4.075187969924812
1780,3.7777777777777777
1781,3.6666666666666665
1782,4.923076923076923
1783,3.94
1784,3.9375
1785,4.25
1786,4.4
1787,4.551724137931035
1788,4.190476190476191
1789,4.55
1790,4.147368421052631
1791,3.0327868852459017
1792,3.4411764705882355
1793,3.933333333333333
1794,4.0
1795,3.858974358974359
1796,4.041916167664671
1797,4.625
1798,4.538461538461538
1799,4.777777777777778
1800,4.35
1801,4.357142857142857
1802,3.5384615384615383
1803,4.0
1804,4.5588235294117645
1805,4.095238095238095
1806,4.142857142857143
1807,2.803738317757009
1808,4.666666666666667
1809,3.8333333333333335
1810,4.0
1811,4.038461538461538
1812,4.425531914893617
1813,3.8846153846153846
1814,4.079754601226994
1815,4.580645161290323
1816,4.064516129032258
1817,4.25
1818,4.476190476190476
1819,4.5
1820,4.4
1821,4.285714285714286
1822,4.2682926829268295
1823,3.935483870967742
1824,4.441860465116279
1825,4.96
1826,4.2631578947368425
1827,3.642857142857143
1828,4.0588235294117645
1829,4.545454545454546
1830,3.986666666666667
1831,4.4186046511627906
1832,4.194805194805195
1833,4.125
1834,4.166666666666667
1835,4.0
1836,4.226415094339623
1837,4.434782608695652
1838,3.8461538461538463
1839,4.571428571428571
1840,4.2
1841,4.466666666666667
1842,4.0
1843,4.25
1844,3.125
1845,4.222222222222222
1846,4.470588235294118
1847,4.777777777777778
1848,4.007518796992481
1849,4.392857142857143
1850,4.625
1851,3.909090909090909
1852,3.8823529411764706
1853,4.666666666666667
1854,4.5
1855,4.0
1856,5.0
1857,4.666666666666667
1858,4.115384615384615
1859,4.428571428571429
1860,4.5
1861,4.0
1862,4.076923076923077
1863,4.388888888888889
1864,4.25
1865,4.0
1866,4.384615384615385
1867,3.88
1868,4.142857142857143
1869,4.4375
1870,3.6176470588235294
1871,4.153846153846154
1872,4.75
1873,3.869565217391304
1874,4.428571428571429
1875,4.705882352941177
1876,3.857142857142857
1877,3.909090909090909
1878,4.433333333333334
1879,4.416666666666667
1880,4.545454545454546
1881,4.461538461538462
1882,4.333333333333333
1883,4.3
1884,4.226415094339623
1885,4.25
1886,4.454545454545454
1887,4.6
1888,3.76
1889,3.75
1890,3.888888888888889
1891,4.551724137931035
1892,3.8461538461538463
1893,4.166666666666667
1894,4.512820512820513
1895,3.627906976744186
1896,3.875
1897,4.523809523809524
1898,4.428571428571429
1899,4.589743589743589
1900,4.0588235294117645
1901,3.861111111111111
1902,4.072463768115942
1903,3.68
1904,4.0
1905,3.875
1906,3.6153846153846154
1907,4.0
1908,4.714285714285714
1909,4.147058823529412
1910,4.5
1911,4.42
1912,3.6444444444444444
1913,3.978723404255319
1914,4.0
1915,4.190476190476191
1916,4.052631578947368
1917,4.75
1918,4.222222222222222
1919,4.555555555555555
1920,4.5
1921,4.571428571428571
1922,3.84
1923,5.0
1924,3.6666666666666665
1925,3.9473684210526314
1926,4.0
1927,4.461538461538462
1928,3.902439024390244
1929,4.791666666666667
1930,4.560975609756097
1931,4.071428571428571
1932,4.555555555555555
1933,4.2
1934,4.777777777777778
1935,4.380952380952381
1936,4.243243243243243
1937,4.46875
1938,4.825
1939,4.434782608695652
1940,4.75
1941,4.527272727272727
1942,4.833333333333333
1943,4.458333333333333
1944,4.142857142857143
1945,4.37037037037037
1946,4.590909090909091
1947,4.0
1948,4.354166666666667
1949,4.6
1950,4.090909090909091
1951,3.9722222222222223
1952,3.918918918918919
1953,4.6
1954,4.533333333333333
1955,4.475
1956,3.78125
1957,3.9558823529411766
1958,4.176470588235294
1959,4.193548387096774
1960,4.0
1961,4.64
1962,3.896551724137931
1963,4.181818181818182
1964,4.066666666666666
1965,4.166666666666667
1966,3.676470588235294
1967,4.36
1968,4.235294117647059
1969,3.8666666666666667
1970,4.75
1971,4.0
1972,4.375
1973,4.588235294117647
1974,4.0
1975,4.923076923076923
1976,4.5
1977,3.7777777777777777
1978,4.5625
1979,3.769230769230769
1980,4.428571428571429
1981,4.390243902439025
1982,4.5
1983,4.526315789473684
1984,4.111111111111111
1985,4.777777777777778
1986,3.84
1987,4.5
1988,4.657894736842105
1989,3.4464285714285716
1990,4.333333333333333
1991,4.69811320754717
1992,4.299065420560748
1993,4.833333333333333
1994,4.190476190476191
1995,3.6666666666666665
1996,4.448979591836735
1997,4.0638297872340425
1998,4.107142857142857
1999,4.529411764705882
2000,4.315068493150685
2001,4.2631578947368425
2002,4.4186046511627906
2003,3.7827868852459017
2004,4.136363636363637
2005,3.888888888888889
2006,4.0476190476190474
2007,4.4
2008,4.542857142857143
2009,4.066666666666666
2010,4.7272727272727275
2011,4.54054054054054
2012,4.4375
2013,4.314285714285714
2014,4.0578512396694215
2015,4.136363636363637
2016,3.9743589743589745
2017,4.138888888888889
2018,4.118181818181818
2019,4.508064516129032
2020,4.384615384615385
2021,4.1521739130434785
2022,3.8823529411764706
2023,3.9322033898305087
2024,4.411764705882353
2025,3.7333333333333334
2026,4.125
2027,4.090909090909091
2028,3.8018018018018016
2029,4.75
2030,4.0
2031,4.425149700598802
2032,4.295081967213115
2033,4.2727272727272725
2034,4.666666666666667
2035,4.454545454545454
2036,4.119047619047619
2037,4.785714285714286
2038,3.943396226415094
2039,3.6
2040,4.423529411764706
2041,4.405555555555556
2042,4.082474226804123
2043,4.222222222222222
2044,3.888888888888889
2045,4.181818181818182
2046,4.076923076923077
2047,4.609375
2048,4.45
2049,3.45
2050,4.625
2051,4.271186440677966
2052,4.445121951219512
2053,3.6923076923076925
2054,4.4
2055,3.8507462686567164
2056,4.382352941176471
2057,4.378378378378378
2058,4.03125
2059,4.0
2060,4.833333333333333
2061,4.483870967741935
2062,4.333333333333333
2063,4.433333333333334
2064,4.266666666666667
2065,4.45
2066,4.545454545454546
2067,3.7333333333333334
2068,4.533333333333333
2069,4.035714285714286
2070,4.4523809523809526
2071,4.5
2072,4.173913043478261
2073,3.9393939393939394
2074,4.375
2075,4.25
2076,4.541666666666667
2077,4.447368421052632
2078,4.536585365853658
2079,4.230769230769231
2080,3.5757575757575757
2081,3.5
2082,3.4166666666666665
2083,4.0344827586206895
2084,4.333333333333333
2085,4.214285714285714
2086,4.076923076923077
2087,3.6
2088,4.290322580645161
2089,4.0
2090,3.6
2091,3.9166666666666665
2092,4.176470588235294
2093,4.090909090909091
2094,4.4
2095,4.173913043478261
2096,4.17948717948718
2097,4.032786885245901
2098,4.416666666666667
2099,4.4375
2100,4.117647058823529
2101,4.043478260869565
2102,4.2
2103,4.393939393939394
2104,3.6519607843137254
2105,3.6666666666666665
2106,4.0588235294117645
2107,4.622222222222222
2108,4.16
2109,4.2444444444444445
2110,5.0
2111,4.532258064516129
2112,4.2105263157894735
2113,4.529411764705882
2114,4.0
2115,3.838709677419355
2116,4.25
2117,4.04
2118,4.473684210526316
2119,3.6666666666666665
2120,3.6363636363636362
2121,4.480769230769231
2122,4.62962962962963
2123,4.642857142857143
2124,4.111111111111111
2125,4.2105263157894735
2126,4.333333333333333
2127,4.2
2128,4.375
2129,4.214285714285714
2130,4.666666666666667
2131,4.142857142857143
2132,4.875
2133,4.0
2134,4.5625
2135,3.8947368421052633
2136,4.090909090909091
2137,4.6
2138,4.666666666666667
2139,4.428571428571429
2140,4.3076923076923075
2141,4.2727272727272725
2142,3.6666666666666665
2143,4.777777777777778
2144,4.4
2145,4.333333333333333
2146,3.9130434782608696
2147,3.7142857142857144
2148,3.111111111111111
2149,4.195121951219512
2150,3.732142857142857
2151,3.9
2152,4.338461538461538
2153,4.142857142857143
2154,3.7547169811320753
2155,4.375
2156,4.363636363636363
2157,4.5476190476190474
2158,4.3125
2159,4.011111111111111
2160,4.083333333333333
2161,3.9615384615384617
2162,4.270833333333333
2163,3.967741935483871
2164,3.95
2165,4.021739130434782
2166,4.65
2167,3.4615384615384617
2168,3.857142857142857
2169,3.789473684210526
2170,4.043478260869565
2171,3.740740740740741
2172,4.375
2173,3.8392857142857144
2174,4.235294117647059
2175,4.12
2176,4.117647058823529
2177,4.7272727272727275
2178,4.5
2179,3.888888888888889
2180,4.571428571428571
2181,4.222222222222222
2182,3.6392405063291138
2183,4.375
2184,4.5
2185,4.285714285714286
2186,4.277777777777778
2187,4.25
2188,3.75
2189,3.888888888888889
2190,4.142857142857143
2191,4.782608695652174
2192,3.8
2193,4.142857142857143
2194,4.333333333333333
2195,3.8181818181818183
2196,4.2
2197,4.777777777777778
2198,4.048780487804878
2199,4.25
2200,4.125
2201,3.6363636363636362
2202,4.05
2203,4.375
2204,4.541666666666667
2205,4.2105263157894735
2206,4.098039215686274
2207,4.7936507936507935
2208,4.5588235294117645
2209,3.7241379310344827
2210,3.6
2211,4.647058823529412
2212,4.203125
2213,3.8666666666666667
2214,4.181818181818182
2215,3.6333333333333333
2216,4.0
2217,3.9
2218,4.3
2219,3.6666666666666665
2220,4.2
2221,2.806338028169014
2222,4.181818181818182
2223,4.571428571428571
2224,3.6759776536312847
2225,4.552631578947368
2226,4.055555555555555
2227,4.166666666666667
2228,4.125
2229,4.695652173913044
2230,4.333333333333333
2231,3.6666666666666665
2232,3.9329608938547485
2233,4.578947368421052
2234,4.09433962264151
2235,4.32
2236,4.3125
2237,3.6338028169014085
2238,4.175
2239,4.362229102167182
2240,4.2894736842105265
2241,4.55
2242,4.22
2243,4.5
2244,4.230769230769231
2245,3.5454545454545454
2246,3.625
2247,3.9
2248,4.045454545454546
2249,4.333333333333333
2250,4.387096774193548
2251,4.3428571428571425
2252,4.3
2253,4.352941176470588
2254,4.2727272727272725
2255,3.7142857142857144
2256,4.181818181818182
2257,4.037037037037037
2258,4.0
2259,5.0
2260,4.625
2261,4.357142857142857
2262,3.9473684210526314
2263,4.0
2264,3.8947368421052633
2265,4.222222222222222
2266,4.157894736842105
2267,4.5
2268,2.7
2269,4.222222222222222
2270,4.0
2271,4.583333333333333
2272,4.3
2273,4.601351351351352
2274,4.0588235294117645
2275,4.714285714285714
2276,4.107142857142857
2277,4.875
2278,4.0
2279,4.555555555555555
2280,4.313253012048193
2281,3.870967741935484
2282,3.3333333333333335
2283,4.666666666666667
2284,3.6923076923076925
2285,4.491803278688525
2286,4.265625
2287,3.8
2288,4.41
2289,4.8
2290,3.9444444444444446
2291,4.142857142857143
2292,3.9545454545454546
2293,3.7373737373737375
2294,4.75
2295,4.60377358490566
2296,4.529411764705882
2297,4.071428571428571
2298,4.052631578947368
2299,4.333333333333333
2300,4.066666666666666
2301,4.107142857142857
2302,4.39622641509434
2303,4.333333333333333
2304,4.708333333333333
2305,4.466666666666667
2306,3.7666666666666666
2307,3.9411764705882355
2308,4.363636363636363
2309,4.428571428571429
2310,4.556451612903226
2311,4.08
2312,3.076923076923077
2313,4.076923076923077
2314,4.3
2315,3.6
2316,4.416666666666667
2317,3.764705882352941
2318,4.6
2319,3.896551724137931
2320,4.411764705882353
2321,4.4
2322,4.336956521739131
2323,3.909090909090909
2324,4.2727272727272725
2325,4.846153846153846
2326,3.8181818181818183
2327,4.113636363636363
2328,3.8333333333333335
2329,4.285714285714286
2330,4.34065934065934
2331,4.243478260869566
2332,4.092105263157895
2333,4.451612903225806
2334,4.217391304347826
2335,5.0
2336,4.0
2337,4.1875
2338,4.066666666666666
2339,3.875
2340,4.384615384615385
2341,4.714285714285714
2342,4.551724137931035
2343,3.72
2344,3.977401129943503
2345,3.6818181818181817
2346,4.333333333333333
2347,4.0606060606060606
2348,3.303030303030303
2349,4.5
2350,4.0
2351,4.0
2352,4.1
2353,4.407407407407407
2354,4.475
2355,4.386934673366834
2356,4.123287671232877
2357,4.25
2358,3.8181818181818183
2359,3.64
2360,4.222222222222222
2361,4.590909090909091
2362,4.615384615384615
2363,4.108108108108108
2364,4.606060606060606
2365,4.2926829268292686
2366,3.6875
2367,3.2222222222222223
2368,4.114285714285714
2369,4.372549019607843
2370,4.538461538461538
2371,4.32
2372,3.9285714285714284
2373,4.714285714285714
2374,3.9285714285714284
2375,4.266666666666667
2376,4.2153846153846155
2377,4.105263157894737
2378,4.1875
2379,3.8803418803418803
2380,3.964028776978417
2381,3.568306010928962
2382,3.8867924528301887
2383,3.3636363636363638
2384,4.147058823529412
2385,4.086956521739131
2386,3.7
2387,4.333333333333333
2388,4.444444444444445
2389,3.5714285714285716
2390,4.470588235294118
2391,4.32258064516129
2392,3.8947368421052633
2393,4.135135135135135
2394,4.182608695652174
2395,3.684563758389262
2396,4.6
2397,4.111111111111111
2398,4.303030303030303
2399,3.8253968253968256
2400,4.5
2401,4.5
2402,4.346153846153846
2403,4.111111111111111
2404,4.814814814814815
2405,4.026666666666666
2406,3.9931034482758623
2407,3.7866666666666666
2408,4.1923076923076925
2409,3.8666666666666667
2410,4.026315789473684
2411,5.0
2412,4.633333333333334
2413,4.286885245901639
2414,4.021505376344086
2415,4.0
2416,4.093333333333334
2417,4.333333333333333
2418,4.2105263157894735
2419,4.166666666666667
2420,4.4
2421,5.0
2422,4.176470588235294
2423,4.533333333333333
2424,4.0588235294117645
2425,4.5
2426,4.016304347826087
2427,3.5714285714285716
2428,3.4
2429,4.0588235294117645
2430,4.478260869565218
2431,4.204081632653061
2432,3.9565217391304346
2433,3.9166666666666665
2434,3.925925925925926
2435,4.0
2436,4.107142857142857
2437,4.53125
2438,3.9375
2439,3.7209302325581395
2440,3.782608695652174
2441,4.223684210526316
2442,3.9785714285714286
2443,4.018987341772152
2444,4.5285714285714285
2445,4.261904761904762
2446,4.7272727272727275
2447,3.838709677419355
2448,4.0
2449,4.1069182389937104
2450,4.645161290322581
2451,4.15625
2452,4.371428571428571
2453,3.7241379310344827
2454,4.523809523809524
2455,4.620689655172414
2456,4.0754716981132075
2457,3.830508474576271
2458,4.269230769230769
2459,4.491228070175438
2460,4.333333333333333
2461,3.769230769230769
2462,3.7
2463,4.137931034482759
2464,4.2105263157894735
2465,4.571428571428571
2466,4.529411764705882
2467,4.166666666666667
2468,3.857142857142857
2469,4.571428571428571
2470,4.137931034482759
2471,4.173913043478261
2472,4.336956521739131
2473,4.052631578947368
2474,4.6
2475,4.020408163265306
2476,4.0
2477,4.6
2478,4.416666666666667
2479,4.260869565217392
2480,4.5545023696682465
2481,4.264705882352941
2482,4.363636363636363
2483,4.03125
2484,4.277777777777778
2485,4.0
2486,4.461538461538462
2487,4.666666666666667
2488,4.134387351778656
2489,4.384615384615385
2490,3.890909090909091
2491,4.285714285714286
2492,4.222222222222222
2493,4.027777777777778
2494,4.34375
2495,4.148936170212766
2496,4.5
2497,4.454545454545454
2498,4.571428571428571
2499,3.9523809523809526
2500,4.451612903225806
2501,4.090909090909091
2502,4.909090909090909
2503,4.416666666666667
2504,4.705882352941177
2505,4.2727272727272725
2506,4.758620689655173
2507,4.25
2508,4.4
2509,3.875
2510,3.2142857142857144
2511,4.533333333333333
2512,3.769230769230769
2513,4.0
2514,4.0
2515,4.509803921568627
2516,4.357142857142857
2517,3.7954545454545454
2518,4.590909090909091
2519,4.48
2520,4.416666666666667
2521,4.2
2522,4.666666666666667
2523,4.277777777777778
2524,3.857142857142857
2525,4.333333333333333
2526,3.896457765667575
2527,4.229508196721311
2528,4.857142857142857
2529,4.428571428571429
2530,4.467741935483871
2531,3.6363636363636362
2532,4.25
2533,4.333333333333333
2534,4.2727272727272725
2535,3.8333333333333335
2536,4.363636363636363
2537,4.409090909090909
2538,4.666666666666667
2539,4.0
2540,4.666666666666667
2541,3.75
2542,4.024054982817869
2543,3.9285714285714284
2544,4.161290322580645
2545,4.068181818181818
2546,4.228070175438597
2547,4.222222222222222
2548,4.034188034188034
2549,3.9125
2550,4.666666666666667
2551,3.8125
2552,4.0
2553,4.131578947368421
2554,3.076923076923077
2555,4.111111111111111
2556,3.7794117647058822
2557,4.684210526315789
2558,3.56
2559,4.2272727272727275
2560,5.0
2561,4.407407407407407
2562,3.888888888888889
2563,4.074626865671642
2564,4.2
2565,4.478260869565218
2566,4.6
2567,4.024390243902439
2568,4.009569377990431
2569,4.166666666666667
2570,4.363636363636363
2571,3.962962962962963
2572,4.481481481481482
2573,4.04
2574,4.478260869565218
2575,3.962162162162162
2576,4.904761904761905
2577,4.071428571428571
2578,3.864864864864865
2579,4.352941176470588
2580,4.326086956521739
2581,4.068181818181818
2582,4.461538461538462
2583,4.5
2584,4.545454545454546
2585,4.705882352941177
2586,4.090909090909091
2587,4.875
2588,4.409090909090909
2589,4.571428571428571
2590,4.333333333333333
2591,4.0588235294117645
2592,3.375
2593,3.8974358974358974
2594,4.363636363636363
2595,4.444444444444445
2596,4.615384615384615
2597,4.5
2598,4.0588235294117645
2599,5.0
2600,3.9523809523809526
2601,3.4545454545454546
2602,4.388888888888889
2603,4.521739130434782
2604,3.8181818181818183
2605,3.933333333333333
2606,3.8181818181818183
2607,3.736842105263158
2608,4.333333333333333
2609,4.5
2610,4.125
2611,3.8055555555555554
2612,4.142857142857143
2613,4.368421052631579
2614,4.357142857142857
2615,4.1644736842105265
2616,4.222222222222222
2617,4.117647058823529
2618,4.0476190476190474
2619,4.285714285714286
2620,3.8260869565217392
2621,4.0
2622,5.0
2623,4.5
2624,3.7333333333333334
2625,4.428571428571429
2626,4.395833333333333
2627,4.1875
2628,3.857142857142857
2629,4.116279069767442
2630,4.575757575757576
2631,3.8354430379746836
2632,4.153846153846154
2633,4.384615384615385
2634,4.388888888888889
2635,4.3061224489795915
2636,3.9347826086956523
2637,4.2
2638,3.9411764705882355
2639,4.454545454545454
2640,4.4
2641,4.170731707317073
2642,3.6363636363636362
2643,4.25
2644,4.6875
2645,3.5384615384615383
2646,4.15
2647,4.5625
2648,4.0
2649,3.9473684210526314
2650,3.0
2651,4.3
2652,3.3333333333333335
2653,4.5
2654,4.166666666666667
2655,4.041666666666667
2656,4.411764705882353
2657,4.0
2658,3.793103448275862
2659,3.6435643564356437
2660,4.277777777777778
2661,4.752380952380952
2662,4.59375
2663,4.155172413793103
2664,4.5
2665,4.833333333333333
2666,5.0
2667,4.0625
2668,3.1666666666666665
2669,3.8666666666666667
2670,4.0344827586206895
2671,4.6
2672,3.5853658536585367
2673,4.3125
2674,4.5
2675,4.181818181818182
2676,4.55
2677,4.6716417910447765
2678,4.166666666666667
2679,4.769230769230769
2680,4.115384615384615
2681,4.631578947368421
2682,4.024154589371981
2683,4.257668711656442
2684,4.132352941176471
2685,3.5762711864406778
2686,4.491666666666666
2687,3.8461538461538463
2688,3.742857142857143
2689,3.3550295857988166
2690,4.67741935483871
2691,4.108433734939759
2692,4.615384615384615
2693,4.0
2694,3.8636363636363638
2695,4.0476190476190474
2696,4.451612903225806
2697,3.782608695652174
2698,4.333333333333333
2699,4.411764705882353
2700,3.933333333333333
2701,4.1395348837209305
2702,4.333333333333333
2703,3.9245283018867925
2704,4.5
2705,4.6
2706,3.763779527559055
2707,4.4
2708,4.25
2709,4.359550561797753
2710,4.25
2711,3.8260869565217392
2712,4.5
2713,4.229235880398671
2714,4.066666666666666
2715,4.257142857142857
2716,4.171171171171171
2717,4.166666666666667
2718,4.0701754385964914
2719,4.23943661971831
2720,4.25531914893617
2721,4.078947368421052
2722,4.888888888888889
2723,4.064516129032258
2724,3.625
2725,4.0
2726,2.64
2727,4.782608695652174
2728,3.2
2729,4.258278145695364
2730,4.232142857142857
2731,4.155555555555556
2732,4.275
2733,3.8860759493670884
2734,4.470588235294118
2735,4.333333333333333
2736,3.764705882352941
2737,3.84375
2738,4.392857142857143
2739,4.323076923076923
2740,3.8095238095238093
2741,4.041666666666667
2742,4.131578947368421
2743,4.512820512820513
2744,4.24
2745,4.1923076923076925
2746,4.962962962962963
2747,4.166666666666667
2748,4.239316239316239
2749,4.285714285714286
2750,4.5
2751,3.8947368421052633
2752,4.304347826086956
2753,4.611111111111111
2754,4.5675675675675675
2755,5.0
2756,3.764705882352941
2757,4.681818181818182
2758,3.5
2759,3.875
2760,4.12
2761,4.2631578947368425
2762,4.140625
2763,4.387387387387387
2764,4.6
2765,3.896551724137931
2766,4.285714285714286
2767,3.4239130434782608
2768,3.9014084507042255
2769,4.673469387755102
2770,4.586956521739131
2771,4.333333333333333
2772,4.461538461538462
2773,4.571428571428571
2774,4.220512820512821
2775,4.53030303030303
2776,4.074626865671642
2777,4.7272727272727275
2778,3.9
2779,3.878787878787879
2780,4.555555555555555
2781,3.768421052631579
2782,3.763157894736842
2783,3.8333333333333335
2784,4.185185185185185
2785,4.7254901960784315
2786,4.477777777777778
2787,3.8421052631578947
2788,4.42512077294686
2789,3.9696969696969697
2790,4.428571428571429
2791,3.9759036144578315
2792,4.310502283105023
2793,3.680672268907563
2794,4.613636363636363
2795,4.7
2796,4.444444444444445
2797,4.814814814814815
2798,4.555555555555555
2799,4.241379310344827
2800,3.857142857142857
2801,4.63013698630137
2802,3.875
2803,4.1
2804,3.735632183908046
2805,3.85
2806,4.714285714285714
2807,3.9
2808,4.277777777777778
2809,3.7291666666666665
2810,4.5
2811,3.7058823529411766
2812,4.285714285714286
2813,4.2272727272727275
2814,3.8095238095238093
2815,4.463414634146342
2816,4.366197183098592
2817,4.769230769230769
2818,3.843137254901961
2819,4.433333333333334
2820,4.5
